movieId,title,tmdb_id,genres,runtime,release_date,original_language,cast_frequency,director_frequency,avg_rating,num_ratings
207405,Doctor Sleep (2019),501170.0,Horror,152.0,2019-10-30,en,56,5,3.5573,1257
207427,The boundaries (1995),462761.0,Drama,89.0,1995-08-30,ru,6,0,1.0,1
207435,Where the Light Is: John Mayer Live in Los Angeles (2008),20313.0,(no genres listed),153.0,2008-07-01,en,1,0,3.6667,3
207451,Birthday Card (2016),431672.0,Drama,123.0,2016-10-22,ja,36,1,3.5,1
207453,Tuna Girl (2019),636593.0,Drama,89.0,2019-03-28,ja,1,0,3.1667,3
207471,Páginas del diario de Mauricio (2006),430477.0,Drama,135.0,2006-08-31,es,0,0,2.5,1
207501,Lovely Trash (2019),575331.0,Comedy|Drama|Fantasy|War,88.0,2019-02-13,fa,11,0,3.0,7
207507,Fingerpori (2019),408487.0,Comedy,72.0,2019-10-16,fi,14,0,1.75,12
207516,May (2008),47390.0,Drama,85.0,2008-08-21,cs,5,1,2.0,3
207524,Frankie Is a Womanizer (2008),16886.0,Comedy,81.0,2008-06-05,cs,1,0,2.3333,3
207526,Svatba na bitevním poli (2008),81935.0,Comedy,95.0,2008-01-10,cs,10,1,2.0,1
207584,Snowboarďáci (2004),65897.0,Comedy,99.0,2004-11-04,cs,1,0,2.875,4
207644,Stupid Young Heart (2018),476651.0,Drama,102.0,2018-10-12,fi,3,3,3.05,10
207668,Searching Eva (2019),577093.0,Documentary,85.0,2019-10-10,de,0,0,1.75,4
207748,Golden Gate Bridge (2004),558151.0,Documentary,60.0,2004-05-03,en,4,0,3.0,1
207752,Horatio's Drive: America's First Road Trip (2003),121100.0,Documentary,107.0,2003-10-06,en,39,4,4.1,5
207762,New Orleans (2007),558186.0,Documentary,120.0,2007-02-12,en,8,0,2.5,1
207764,New York Underground (1997),396427.0,Documentary,56.0,1997-02-07,en,10,2,3.0,1
207822,Waiting Alone (2005),75185.0,Comedy|Drama|Romance,107.0,2005-09-08,zh,3,0,4.0,2
207828,Birthday Wonderland (2019),573683.0,Animation|Fantasy,115.0,2019-04-26,ja,23,8,2.0,6
207830,Terminator: Dark Fate (2019),290859.0,Action|Sci-Fi,128.0,2019-10-23,en,73,1,2.9574,975
207834,Jenny Slate: Stage Fright (2019),637627.0,Comedy|Documentary,66.0,2019-10-22,en,8,2,3.04,25
207848,Hush... Girls Don't Scream (2013),202580.0,(no genres listed),104.0,2013-07-31,fa,0,0,2.7917,12
207860,On Happiness Road (2018),490725.0,Animation|Drama,111.0,2018-01-05,zh,12,0,4.125,8
207872,Le dindon (2019),590017.0,Comedy,85.0,2019-09-25,fr,26,3,2.5,1
207942,Deadly Runway (2018),580097.0,Thriller,88.0,2018-08-23,en,1,17,1.75,2
207946,Women of Mafia 2 (2019),569133.0,Action|Crime|Drama,138.0,2019-02-22,pl,8,9,1.7,5
207994,Nighthawks (2019),611669.0,Drama|Thriller,90.0,2019-10-03,en,35,0,2.375,4
208006,Chhichhore (2019),596650.0,Comedy|Romance,146.0,2019-09-05,hi,18,3,3.6667,39
208016,Bad at Dancing (2015),326375.0,Comedy|Drama,11.0,2015-02-06,en,2,0,2.3333,3
208038,Teen Titans Go! vs. Teen Titans (2019),556901.0,Action|Animation,77.0,2019-07-21,en,8,0,3.1591,22
208046,Täydellinen joulu (2019),632131.0,Comedy,94.0,2019-10-25,fi,15,4,2.4,5
208058,The Middle Distance (2015),361203.0,Drama,80.0,2015-10-23,en,11,0,3.5,2
208070,Rogue Warfare (2019),627879.0,Action,103.0,2019-10-04,en,34,1,1.75,2
208120,Fahim (2019),589978.0,Drama,107.0,2019-10-16,fr,102,5,3.5,16
208168,The Search for the Northwest Passage (2005),441582.0,Documentary,130.0,2005-03-24,en,0,0,3.5,1
208195,Brian Regan: I Walked on the Moon (2004),18996.0,Comedy,55.0,2004-12-01,en,0,0,3.75,2
208213,A Visitor from the Living (1999),199609.0,Documentary,68.0,1999-07-26,fr,2,2,3.3333,3
208215,L'Amour flou (2018),539228.0,Comedy,97.0,2018-10-10,fr,17,0,4.0,1
208231,1066:  A Year to Conquer England (2017),490483.0,Documentary|Drama,180.0,2017-02-28,en,2,0,2.8333,3
208249,Bobby Yeah (2011),123957.0,Animation|Horror,23.0,2011-07-04,en,7,4,4.0,10
208265,Rolli and the Golden Key (2013),219499.0,Adventure,86.0,2013-02-01,fi,15,0,3.5,2
208323,The Cave (2019),621729.0,Documentary,107.0,2019-10-18,en,0,1,4.0909,11
208333,Agent (2017),439123.0,Action|Sci-Fi|Thriller,80.0,2017-02-03,en,0,0,1.0,2
208351,Recall (2018),494195.0,Drama,120.0,2018-06-15,ja,6,2,4.0,1
208385,Holiday in the Wild (2019),531438.0,Drama|Romance,85.0,2019-11-06,en,42,12,3.0488,41
208427,10 jours en or (2012),83390.0,Comedy|Drama,95.0,2012-01-11,fr,19,0,3.0,4
208441,Pig Hag (2019),575682.0,Drama,84.0,2019-03-10,en,0,0,3.5,2
208445,Mickey and the Bear (2019),575958.0,Drama,90.0,2019-11-13,en,9,0,3.3077,13
208457,Taxi a Gibraltar (2019),542922.0,Comedy,92.0,2019-03-15,es,14,0,1.8333,3
208515,The Pining (2019),575187.0,Horror,73.0,2019-01-26,en,44,1,1.0,1
208551,Gay Chorus Deep South (2019),592046.0,Documentary,98.0,2019-04-29,en,0,0,4.0,1
208563,The Note (2007),30569.0,Drama|Romance,86.0,2007-12-08,en,7,2,2.625,4
208613,Untitled (A Film) (2017),495158.0,Thriller,85.0,2017-02-15,en,2,0,3.5,1
208627,Hitsville: The Making of Motown (2019),616815.0,Documentary,113.0,2019-08-24,en,1,5,3.55,10
208641,Halston (2019),566227.0,Documentary,105.0,2019-06-07,en,17,0,3.0,2
208727,Bangla (2019),573650.0,(no genres listed),84.0,2019-05-16,it,1,0,3.5,3
208765,Picture a Perfect Christmas (2019),626323.0,Romance,84.0,2019-11-09,en,9,16,2.4444,9
208773,I Lost My Body (2019),586940.0,Animation|Drama,81.0,2019-11-06,fr,4,2,3.5057,349
208809,National Geographic: Incredible Human Machine (2007),70700.0,Documentary,120.0,2007-10-21,en,2,0,2.5,1
208905,Minha Vida em Marte (2018),564427.0,Comedy|Romance,95.0,2018-12-27,pt,8,0,3.0,3
208939,Klaus (2019),508965.0,Adventure|Animation|Children|Comedy,97.0,2019-11-08,en,46,0,3.9215,1796
208953,Nativity Rocks! (2018),478157.0,Children|Comedy,100.0,2018-11-23,en,3,3,1.5,1
208961,Full Count (2019),635489.0,Drama|Fantasy,110.0,2019-10-25,en,30,0,2.0,3
208987,A Good Woman Is Hard to Find (2019),500656.0,Crime|Thriller,97.0,2019-10-25,en,16,1,3.1304,23
208989,The Cat and the Moon (2019),515402.0,Drama,114.0,2019-10-25,en,28,0,3.3125,8
209045,A Wonderful Cloud (2015),323655.0,Comedy|Romance,80.0,2015-03-16,en,6,1,3.6667,3
209047,Jobe'z World (2019),426246.0,Comedy,67.0,2019-01-11,en,11,1,3.2,5
209099,Cosmos (2019),639771.0,Mystery|Sci-Fi,128.0,2019-11-08,en,0,2,2.95,30
209121,Adrenalin: The BMW Touring Car Story (2014),312911.0,Documentary,123.0,2014-11-01,de,0,0,4.0,1
209131,Last Days of the Arctic (2011),113037.0,Documentary,90.0,2011-08-17,is,0,0,3.5,1
209185,Clickbait (2019),507245.0,Comedy|Horror|Thriller,80.0,2019-03-15,en,1,4,2.5,2
209227,Mojin: The Worm Valley (2018),571446.0,Action|Adventure|Fantasy,110.0,2018-12-29,zh,0,0,2.6667,3
209237,Made in Malta (2019),607323.0,Romance,80.0,2019-06-05,en,3,0,1.5,1
209239,Blood Paradise (2018),540836.0,Comedy|Horror|Mystery,82.0,2018-03-06,en,0,0,1.25,2
209249,Policeman from Rublyovka. New Year Mayhem (2018),565431.0,Comedy|Crime,95.0,2018-12-13,ru,18,0,3.0833,6
209325,"Gandhi, My Father (2007)",38428.0,Drama,136.0,2007-08-03,hi,16,0,2.5,2
209337,Mataharis (2007),34985.0,Comedy|Drama,100.0,2007-09-28,es,11,2,2.0,2
209393,Tatu (2017),575917.0,Adventure,101.0,2017-07-22,en,0,0,3.5,1
209415,What's Virgin Mean? (2008),389318.0,Comedy,2.0,2008-08-15,en,0,0,3.3333,3
209453,Killerman (2019),492449.0,Action|Thriller,112.0,2019-08-08,en,23,3,2.2632,19
209457,Miss Gold Digger (2007),52464.0,Comedy|Romance,108.0,2007-12-18,ko,2,0,3.0,1
209577,The Silent War (2012),129070.0,Drama|Mystery,120.0,2012-08-10,zh,46,14,3.875,4
209587,Square One (2019),637113.0,Crime|Documentary,83.0,2019-10-05,en,11,0,4.3,5
209639,Ryan's Babe (2000),89334.0,Adventure,90.0,2000-06-14,en,0,0,5.0,1
209669,Venus Talk (2014),254012.0,Comedy|Drama,108.0,2014-02-13,ko,13,1,4.25,2
209681,Melancholic (2019),566945.0,Crime|Drama,114.0,2019-08-03,ja,0,0,4.0,2
209725,The Turkey Bowl (2019),532893.0,Comedy,120.0,2019-11-15,en,8,1,3.0556,9
209773,Malevolence 3: Killer (2018),537943.0,Horror,89.0,2018-10-11,en,0,2,2.0,2
209803,Humanity from Space (2015),415270.0,Documentary,116.0,2015-06-21,en,7,0,3.0,1
209857,BTS WORLD TOUR ‘LOVE YOURSELF- SPEAK YOURSELF’ [THE FINAL] SEOUL LIVE VIEWING (2019),639733.0,(no genres listed),210.0,2019-10-27,ko,5,1,4.0833,6
209861,Animated History of Poland (2010),347396.0,(no genres listed),8.0,2010-05-01,pl,7,3,3.1,5
209937,All These Creatures (2018),517667.0,Drama,13.0,2018-05-18,en,0,0,3.0,1
209941,Issaq (2013),239586.0,Romance,148.0,2013-07-27,hi,1,1,4.0,1
209967,Playing with FIRE: The Documentary (2019),552601.0,Documentary,75.0,2019-11-19,en,0,0,3.5,1
209981,A Gift to Remember (2017),480614.0,Romance,83.0,2017-11-19,en,8,10,4.0,4
210023,Beck 14 - Annonsmannen (2002),263116.0,(no genres listed),88.0,2002-03-20,sv,30,1,2.5,5
210043,Koko: A Red Dog Story (2019),650808.0,Children|Comedy,78.0,2019-12-05,en,17,2,3.0,1
210061,Age Out (2019),412061.0,Crime|Drama,95.0,2019-11-22,en,24,1,3.25,8
210079,Surviving Christmas with the Relatives (2018),544065.0,Comedy,101.0,2018-11-30,en,22,4,1.25,2
210081,Feedback (2019),577889.0,Horror|Thriller,97.0,2019-03-01,en,20,0,3.0,5
210085,Doe (2018),554305.0,Thriller,100.0,2018-09-27,en,7,0,3.1667,3
210137,Marquise (1997),5144.0,Drama,111.0,1997-08-20,fr,28,1,2.25,2
210147,Kairos (2019),614428.0,(no genres listed),89.0,2019-08-12,en,0,0,3.0,1
210203,Iron Fists and Kung Fu Kicks (2019),600014.0,Documentary,108.0,2019-08-14,en,3,0,3.125,8
210227,One Piece: Stampede (2019),568012.0,Action|Adventure|Animation,101.0,2019-01-03,ja,53,0,3.4412,34
210231,Beast (2017),521187.0,Drama|Thriller,19.0,2017-01-07,en,0,0,4.25,2
210235,Corpus Christi (2019),471707.0,Drama,116.0,2019-09-10,pl,3,4,3.8613,155
210295,Hell on the Border (2019),576379.0,Western,110.0,2019-12-13,en,54,2,2.4167,6
210349,Sorry For Your Loss (2018),551602.0,Comedy|Drama,100.0,2018-09-21,en,39,0,2.0,1
210421,Sid & Judy (2019),599950.0,Documentary,100.0,2019-06-26,en,77,4,2.0,1
210429,A Storybook Christmas (2019),615585.0,Romance,90.0,2019-11-04,en,6,11,1.75,2
210445,The Tashkent Files (2019),594673.0,Drama|Mystery|Thriller,144.0,2019-04-12,hi,47,4,3.75,8
210449,League of Legends Origins (2019),639834.0,Documentary,77.0,2019-10-16,en,7,4,2.5,10
210451,Bizarre Friends of Ricardinho (2010),326009.0,Comedy|Drama,18.0,2010-04-02,pt,7,0,4.0,1
210471,Back of the Net (2019),515743.0,Children|Drama,86.0,2019-04-11,en,3,1,2.25,2
210523,Blackadder Rides Again (2008),279803.0,Documentary,60.0,2008-12-25,en,27,1,4.0,1
210541,A Very Nutty Christmas (2018),550651.0,Children,80.0,2018-11-30,en,20,9,2.5556,9
210549,De Onde Eu Te Vejo (2015),291211.0,Comedy|Drama|Romance,113.0,2015-04-23,pt,2,1,3.5,1
210595,Attenborough and the Sea Dragon (2018),497160.0,Documentary,59.0,2018-01-07,en,18,0,3.6667,3
210681,Lady Cop & Papa Crook (2008),41500.0,Comedy|Crime|Thriller,92.0,2008-12-23,cn,15,5,3.0,1
210687,The Shasta Triangle (2019),653009.0,Fantasy|Sci-Fi|Thriller,74.0,2019-12-03,en,1,0,1.6667,3
210721,The Seven (2019),640377.0,Horror,76.0,2019-10-28,en,41,1,1.0,1
210743,Somebody's Darling (2016),490271.0,Horror,81.0,2016-03-05,en,0,0,0.5,1
210769,Green Vinyl (2004),172513.0,Drama,16.0,2004-11-25,pt,0,0,2.8,5
210775,Ride (2018),526103.0,(no genres listed),98.0,2018-04-27,en,2,5,4.375,4
210789,Tawai: A Voice from the Forest (2017),479495.0,Documentary,101.0,2017-09-29,en,0,0,4.25,2
210827,E.M.P. 333 Days (2019),637861.0,Drama|Thriller,83.0,2019-09-28,en,0,0,3.75,2
210837,Dantza (2018),544914.0,Drama,90.0,2018-12-21,eu,0,0,4.0,2
210873,Invasion (2020),514207.0,Action|Sci-Fi,129.0,2020-02-27,ru,28,6,2.5556,27
210899,My Love or My Passion (2017),467634.0,Children|Comedy|Romance,100.0,2017-08-10,es,7,4,2.75,2
210913,Silent Night (2002),17639.0,Drama|War,100.0,2002-12-24,en,17,8,3.3333,3
210915,Koko-di Koko-da (2019),565373.0,Comedy|Drama|Horror,86.0,2019-08-23,sv,2,1,3.5278,18
210959,The Good Intentions (2019),621739.0,Drama,85.0,2019-07-04,es,3,0,3.5,2
210963,The Sleepwalkers (2019),621462.0,Drama,107.0,2019-09-25,es,4,2,2.8333,3
210983,A Lullaby to the Sorrowful Mystery (2016),377153.0,Adventure|Drama|Fantasy,485.0,2016-03-26,tl,11,12,4.5,1
211025,Fabrizio De André: Principe libero (2018),499631.0,(no genres listed),188.0,2018-01-23,it,21,0,3.5,1
211047,After She Wakes (2019),655426.0,Horror|Thriller,78.0,2019-12-13,en,0,0,1.8333,3
211123,Sacren (2019),656790.0,Horror,83.0,2019-12-17,en,0,0,1.0,1
211131,Dear Jack (2009),32647.0,Documentary,67.0,2009-01-01,en,0,0,4.0,1
211137,Ni No Kuni (2019),594188.0,Action|Adventure|Fantasy,106.0,2019-08-23,ja,12,1,2.8065,31
211141,Echo (2020),582903.0,Drama,79.0,2020-08-05,is,0,4,2.9,5
211167,Lil Bub & Friendz (2013),174332.0,Documentary,65.0,2013-04-18,en,0,1,3.0,1
211191,Children of God (2011),79926.0,Drama|Romance,104.0,2011-05-20,en,0,2,3.5,3
211197,Angel of Reckoning (2016),417033.0,Action|Horror|Thriller,104.0,2016-09-20,en,1,4,1.3333,3
211255,Havana 57 (2013),243964.0,Drama,95.0,2013-03-06,en,0,0,2.5,1
211351,Magic Island (1995),72302.0,Children,88.0,1995-12-19,en,3,3,2.25,2
211391,Downhill (2020),560391.0,Drama,87.0,2020-02-06,en,41,2,2.2961,76
211412,"My People, My Country (2019)",612845.0,Drama,154.0,2019-09-30,zh,26,15,5.0,1
211430,Sir (2018),518497.0,Drama|Romance,99.0,2018-09-20,hi,3,0,3.8214,14
211444,Moomins and the Winter Wonderland (2017),451044.0,Adventure|Animation|Children,83.0,2017-11-23,fi,3,0,2.5,4
211452,Abigail (2019),575094.0,Adventure|Fantasy,110.0,2019-08-22,en,13,1,2.4524,21
211478,My Revolution (2016),384318.0,(no genres listed),80.0,2016-08-03,fr,13,0,3.0,1
211486,Rashid & Rajab (2019),608221.0,Comedy,105.0,2019-06-05,ar,2,0,3.5,1
211504,Rogue Warfare: Death of a Nation (2020),635780.0,Action|War,103.0,2020-08-26,en,5,3,2.6667,6
211506,Swingers (2018),545471.0,Comedy,85.0,2018-11-30,fi,6,0,2.1875,8
211510,Ronny Chieng: Asian Comedian Destroys America! (2019),649802.0,Comedy,63.0,2019-12-17,en,0,0,3.5952,42
211526,New Fist of the North Star: The Cursed City (2003),120985.0,Action|Animation,58.0,2003-07-02,ja,4,0,3.5,2
211566,Gypsy's Revenge (2018),560930.0,Documentary,85.0,2018-11-06,en,2,0,2.125,4
211570,Chiara e Francesco (2007),138129.0,Documentary,200.0,2007-01-01,it,0,2,3.5,1
211574,Hopelessly Devout (2018),516652.0,Comedy,87.0,2018-05-04,es,1,0,2.5,2
211584,Four Minutes (2005),51951.0,Drama,90.0,2005-10-06,en,40,1,2.75,2
211618,Cunningham (2019),621754.0,Documentary,93.0,2019-12-13,en,2,0,2.75,2
211628,Traumfabrik (2019),570292.0,Comedy|Drama|Romance,125.0,2019-07-04,de,14,0,3.6667,3
211704,Butterflies (2018),491303.0,Comedy|Drama,113.0,2018-03-30,tr,1,2,3.4375,16
211716,Black Mexicans (2018),511354.0,Drama,110.0,2018-03-12,es,0,0,3.25,2
211798,A Wonderful World (2006),69380.0,Comedy|Drama,118.0,2006-03-17,es,11,1,3.9167,6
211802,The Gold Mine (2010),346409.0,Drama,11.0,2010-03-13,es,0,0,3.5,1
211838,Being Caribou (2005),31419.0,Documentary,72.0,2005-05-02,en,0,0,4.0,1
211848,Chalk (2007),31811.0,Comedy|Documentary,85.0,2007-05-11,en,0,0,2.4286,7
211854,Drowned Out (2002),343905.0,Documentary,75.0,2002-08-28,en,1,0,3.5,1
211860,America: Freedom to Fascism (2006),13174.0,Documentary,109.0,2006-01-01,en,0,1,2.2778,9
211862,END:CIV (2011),88745.0,Documentary,115.0,2011-01-01,en,0,0,2.8,5
211874,Goldman v Silverman (2020),664394.0,Comedy|Drama,7.0,2020-01-16,en,50,9,2.7656,32
211904,Dancing with the Birds (2019),634541.0,Documentary,51.0,2019-10-23,en,23,0,4.0278,18
211918,Forever the Moment (2008),18431.0,Drama,124.0,2008-01-10,ko,5,0,3.0,2
211932,The Adventures of Young Indiana Jones: Passion for Life (2000),222039.0,Action|Adventure|Children|Drama,94.0,2000-09-18,en,3,12,4.05,10
211968,How to Be a Good Wife (2020),575291.0,Drama,108.0,2020-03-11,fr,69,2,1.8846,13
212022,I Am Maris: Portrait of a Young Yogi (2018),592564.0,Documentary,52.0,2018-10-13,en,0,0,3.0,2
212046,The Last Full Measure (2020),442065.0,Drama,110.0,2020-01-23,en,110,2,3.1979,48
212080,Bu İşte Bir Yalnızlık Var (2013),269596.0,Drama,117.0,2013-03-01,tr,7,1,3.5,1
212152,Boudoir (2019),634872.0,Drama,16.0,2019-09-25,fi,0,0,3.0,1
212168,McLuhan's Wake (2002),130014.0,Documentary,90.0,2002-11-30,en,1,0,2.5,1
212198,The Perfect Patient (2019),606146.0,Thriller,110.0,2019-09-20,sv,18,8,3.325,20
212202,Field Niggas (2015),315300.0,Documentary,60.0,2015-02-01,en,7,0,3.2857,7
212233,How to Be Alone (2019),569719.0,Horror,13.0,2019-03-09,en,8,0,2.1667,3
212237,Bratz Kidz: Sleep-Over Adventure (2007),43069.0,Animation|Children,72.0,2007-05-21,en,2,11,1.3,5
212263,Filmfarsi (2019),450189.0,Documentary,84.0,2019-07-26,en,4,0,3.5,1
212285,Sister (2018),569529.0,Animation,8.0,2018-06-15,zh,0,0,3.7143,14
212309,The Neighbors' Window (2019),600274.0,Drama,20.0,2019-08-02,en,6,4,3.6552,29
212331,Land (2018),500815.0,Drama,111.0,2018-04-25,en,0,0,3.0,1
212365,Odio l'estate (2020),606954.0,Comedy,105.0,2020-01-30,it,30,8,3.2917,12
212417,Naughty Grandma 2 (2019),571263.0,Comedy,86.0,2019-01-24,ru,23,11,1.0,5
212469,#cats_the_mewvie (2020),668291.0,Documentary,90.0,2020-02-05,en,1,0,1.875,8
212473,Two Weddings and a Funeral (2012),133605.0,Comedy|Romance,106.0,2012-06-21,ko,0,1,3.375,4
212475,The Bull (2019),520024.0,Drama,99.0,2019-08-22,ru,3,0,2.9545,11
212521,Battle of Jangsari (2019),567629.0,Action|Drama|War,104.0,2019-09-25,ko,13,6,3.0,4
212563,Greed (2019),567598.0,Comedy,100.0,2019-09-07,en,35,24,2.5857,35
212565,Cities of Last Things (2018),541340.0,Crime|Drama|Sci-Fi,107.0,2018-12-13,zh,8,2,3.375,8
212583,Descendants 3 (2019),506574.0,Adventure|Children,106.0,2019-08-02,en,15,10,3.2317,41
212725,Everyday is Valentine (2001),206047.0,Comedy|Drama|Romance,99.0,2001-04-12,cn,28,22,3.0,3
212785,Red Wolf (1995),40107.0,Action|Crime|Thriller,92.0,1995-05-18,cn,3,19,2.25,2
212807,Wax-scented Women (1996),332881.0,(no genres listed),79.0,1996-01-02,tr,2,0,1.5,1
212853,VFW (2019),624779.0,Action|Horror,92.0,2019-09-21,en,52,0,2.9314,51
212867,X: The Movie (1996),44587.0,Action|Animation|Fantasy,97.0,1996-08-02,ja,1,4,2.8333,6
212871,The Visitation (2006),24648.0,Drama|Horror|Sci-Fi|Thriller,103.0,2006-02-28,en,43,2,2.3333,3
212901,Gary Gulman: The Great Depresh (2019),627016.0,Comedy,75.0,2019-10-05,en,4,6,2.625,4
212927,"You, I Love (2018)",534326.0,Comedy|Drama|Romance,100.0,2018-11-10,ja,4,2,1.6667,3
212929,Eat Brains Love (2019),614200.0,Comedy|Horror,87.0,2019-08-25,en,1,5,1.8214,14
212953,Medal of Victory (2016),384242.0,(no genres listed),89.0,2016-04-14,en,1,0,4.0,1
213055,Attraction (2001),344606.0,Animation,10.0,2001-10-09,nl,0,6,3.5,1
213091,The Skywalk Is Gone (2002),179129.0,Drama,22.0,2002-10-08,zh,8,6,3.5,5
213125,Rubber's Lover (1996),48191.0,Horror|Sci-Fi,91.0,1996-09-28,ja,0,1,3.3,5
213135,The Sky Is Pink (2019),613446.0,Children|Drama|Romance,143.0,2019-10-11,hi,41,1,3.8,10
213145,Commando 3 (2019),606599.0,Action|Thriller,133.0,2019-11-28,hi,13,2,3.0,3
213197,Grace (2018),546377.0,Comedy,101.0,2018-09-23,en,52,0,3.0,1
213245,Darbar (2020),594139.0,Action|Drama|Thriller,159.0,2020-01-08,ta,85,10,2.4286,7
213257,"Andrew Jackson: Good, Evil & The Presidency (2007)",19871.0,(no genres listed),120.0,2007-06-01,en,48,0,3.5,1
213301,"U-455, le sous-marin disparu (2013)",456323.0,Documentary,95.0,2013-10-26,fr,7,0,3.5,1
213307,Black Money (2019),603314.0,Crime|Drama,113.0,2019-11-13,ko,20,1,2.9,5
213325,Larger than Life: The Kevyn Aucoin Story (2017),514247.0,Documentary,96.0,2017-11-16,en,15,0,4.0,2
213359,Monkey King Reincarnation (2018),562448.0,(no genres listed),83.0,2018-11-10,zh,0,0,0.5,1
213385,Gipsy Queen (2019),500247.0,Drama,117.0,2019-12-06,de,10,0,3.0,1
213401,Beyond the Wall of Sleep (2006),71690.0,Horror,84.0,2006-06-06,en,0,0,2.3333,3
213463,NGK (2019),532869.0,Drama,148.0,2019-05-31,ta,29,4,3.5,2
213469,Coda (2020),528761.0,Drama,96.0,2020-01-31,en,68,0,2.6111,9
213527,The Japon (2019),529209.0,Comedy,96.0,2019-06-28,es,20,2,1.8333,3
213557,Die Känguru-Chroniken (2020),639564.0,Comedy,92.0,2020-03-05,de,4,3,2.913,23
213563,The Battle: Roar to Victory (2019),573791.0,Action|Drama|War,135.0,2019-08-07,ko,22,5,3.25,2
213622,Railroad Man (1999),68837.0,Drama,112.0,1999-06-05,ja,13,0,4.0,3
213660,The Ark (2007),46219.0,Adventure|Animation|Children,88.0,2007-11-17,es,0,1,1.0,2
213662,The Nutty Professor (2008),39038.0,Animation|Children|Comedy,72.0,2008-11-24,en,44,1,1.0,4
213664,At the Drive-In (2017),470968.0,Comedy|Documentary|Drama,80.0,2017-10-24,en,0,0,3.0,2
213666,Sea Fever (2020),507441.0,Horror|Sci-Fi|Thriller,95.0,2020-03-06,en,7,0,2.78,75
213680,Violet Perfume: Nobody Hears You (2001),105203.0,(no genres listed),90.0,2001-03-11,es,0,1,3.3333,3
213708,Waiting for Anya (2020),525428.0,Drama|War,109.0,2020-02-07,en,22,1,3.75,2
213712,Cupid (2020),663706.0,Horror,83.0,2020-02-11,en,0,1,1.0,2
213724,Outlaw Prophet: Warren Jeffs (2014),279171.0,Crime|Drama,87.0,2014-06-28,en,25,2,3.5,1
213750,An Uzi at the Alamo (2005),572318.0,Comedy,88.0,2005-08-04,en,0,0,2.5,1
213754,8 Best Dates (2016),385243.0,Comedy|Romance,100.0,2016-03-03,ru,18,8,2.5,2
213776,Zaza (2009),220736.0,Comedy|Romance,90.0,2009-04-01,pl,1,0,3.5,1
213790,On the Beat (2011),79955.0,Romance,100.0,2011-08-12,fr,1,1,3.5,1
213848,...Για Πάντα (2020),661096.0,Drama|Romance,111.0,2020-01-01,el,5,2,4.5,1
213858,Britain's Nuclear Secrets: Inside Sellafield (2015),513521.0,Documentary,59.0,2015-11-04,en,1,0,3.5,1
213910,Miss Fisher & the Crypt of Tears (2020),518978.0,Action|Adventure|Drama|Mystery,102.0,2020-02-27,en,7,2,2.9524,21
213976,Lost Girls (2020),567970.0,Drama|Mystery|Thriller,95.0,2020-01-28,en,19,12,3.0417,72
213994,De Gaulle (2020),661804.0,Drama,108.0,2020-03-04,fr,94,2,3.3,10
213996,Plaga zombie: Zona mutante (2001),40151.0,Horror|Sci-Fi,101.0,2001-12-21,es,3,2,3.125,4
213998,Mulva: Zombie Ass Kicker! (2001),28129.0,Action|Comedy|Horror,59.0,2001-04-07,en,0,0,0.5,1
214002,Three Steps Over Heaven (2004),56903.0,Drama|Romance,101.0,2004-03-12,it,0,0,2.25,4
214014,Naruto Shippuden the Movie: The Lost Tower (2010),50723.0,Action|Adventure|Animation,85.0,2010-07-31,ja,16,2,2.85,10
214032,Naruto Shippuden the Movie: The Will of Fire (2009),36728.0,Action|Adventure|Animation|Comedy|Drama|Fantasy,95.0,2009-08-01,ja,19,1,2.5455,11
214042,Crossword Mysteries: A Puzzle to Die For (2019),529245.0,Mystery,84.0,2019-03-10,en,53,0,3.1667,9
214130,Sophomore (2012),295563.0,(no genres listed),95.0,2012-01-13,en,20,0,3.0,1
214144,Jiang Hu: The Triad Zone (2000),125708.0,(no genres listed),111.0,2000-09-21,cn,29,0,3.0,3
214172,End of Sentence (2019),472500.0,Drama,96.0,2019-09-23,en,30,0,2.8462,13
214254,Late Blossom (2011),72575.0,Drama|Romance,118.0,2011-02-17,ko,5,0,4.0,1
214266,Zarf Tarek (2006),42322.0,Comedy|Romance,110.0,2006-01-03,ar,1,0,3.3333,3
214268,Zelyonyy teatr v Zemfire (2008),187631.0,Documentary,76.0,2008-02-21,ru,0,1,3.0,1
214278,Street Dancer 3D (2020),644712.0,Drama,146.0,2020-01-24,hi,23,4,2.4,5
214298,Guardians of Martial Arts (2017),487117.0,Action,23.0,2017-11-11,zh,68,0,2.5,4
214358,Bends (2013),230152.0,Drama,92.0,2013-10-16,zh,14,0,3.5,2
214376,Hasse & Tage - En kärlekshistoria (2019),607311.0,Documentary,109.0,2019-09-06,sv,44,3,4.125,4
214378,The Wasting Battle (2015),365490.0,Comedy,6.0,2015-02-02,sv,10,1,3.875,4
214400,West (2019),684369.0,Thriller,99.0,2019-11-05,es,3,0,2.0,1
214402,"Hello, Love, Goodbye (2019)",593961.0,Drama|Romance,118.0,2019-07-31,tl,6,6,3.8333,3
214424,Showroom (2014),360039.0,Comedy|Drama,78.0,2014-09-23,es,7,0,2.5,3
214428,Ingen tid för kärlek (2017),484731.0,Documentary|Drama,85.0,2017-11-03,sv,0,0,3.0,1
214604,Norm of the North: Family Vacation (2020),610045.0,Animation|Children|Comedy,90.0,2020-02-25,en,7,3,1.3333,3
